customer_id,name,email,dob,balance,status
C100891,Customer 891,user891@example.com,1997-01-28,8556.96,active
C100892,Customer 892,user892@example.com,1997-02-04,8302.2,inactive
C100893,Customer 893,user893@example.com,1997-02-11,3971.84,active
C100894,Customer 894,user894@example.com,1997-02-18,6680.85,active
C100895,Customer 895,user895@example.com,1997-02-25,2049.84,inactive
C100896,Customer 896,user896@example.com,1997-03-04,2931.48,active
C100897,Customer 897,user897@example.com,1997-03-11,8963.36,active
C100898,Customer 898,user898@example.com,1997-03-18,130.02,active
C100899,Customer 899,user899@example.com,1997-03-25,855.09,inactive
C100900,Customer 900,user900@example.com,1997-04-01,2078.86,active
C100901,Customer 901,user901@example.com,1997-04-08,265.32,active
C100902,Customer 902,user902@example.com,1997-04-15,1814.35,inactive
C100903,Customer 903,user903@example.com,1997-04-22,5830.42,active
C100904,Customer 904,user904@example.com,1997-04-29,4214.25,inactive
C100905,Customer 905,user905@example.com,1997-05-06,8926.72,active
C100906,Customer 906,user906@example.com,1997-05-13,8174.44,active
C100907,Customer 907,user907@example.com,1997-05-20,3418.17,active
C100908,Customer 908,user908@example.com,1997-05-27,2594.23,active
C100909,Customer 909,user909@example.com,1997-06-03,3796.92,active
C100910,Customer 910,user910@example.com,1997-06-10,5902.95,active
C100911,Customer 911,user911@example.com,1997-06-17,2680.64,inactive
C100912,Customer 912,user912@example.com,1997-06-24,6241.49,pending
C100913,Customer 913,user913@example.com,1997-07-01,4160.4,active
C100914,Customer 914,user914@example.com,1997-07-08,5520.47,active
C100915,Customer 915,user915@example.com,1997-07-15,4361.27,inactive
C100916,Customer 916,user916@example.com,1997-07-22,2944.66,inactive
C100917,Customer 917,user917@example.com,1997-07-29,9484.53,active
C100918,Customer 918,user918@example.com,1997-08-05,7636.06,active
C100919,Customer 919,user919@example.com,1997-08-12,1401.13,active
C100920,Customer 920,user920@example.com,1997-08-19,8684.68,active
C100921,Customer 921,user921@example.com,1997-08-26,4874.31,active
C100922,Customer 922,user922@example.com,1997-09-02,8945.52,active
C100923,Customer 923,user923@example.com,1997-09-09,7998.55,active
C100924,Customer 924,user924@example.com,1997-09-16,4252.14,inactive
C100925,Customer 925,user925@example.com,1997-09-23,224.69,active
C100926,Customer 926,user926@example.com,1997-09-30,2686.77,active
C100927,Customer 927,user927@example.com,1997-10-07,5416.34,active
C100928,Customer 928,user928@example.com,1997-10-14,6334.78,active
C100929,Customer 929,user929@example.com,1997-10-21,2578.88,active
C100930,Customer 930,user930@example.com,1997-10-28,1393.56,active
C100931,Customer 931,user931@example.com,1997-11-04,8349.3,active
C100932,Customer 932,user932@example.com,1997-11-11,10687.03,active
C100933,Customer 933,user933@example.com,1997-11-18,5256.9,active
C100934,Customer 934,user934@example.com,1997-11-25,1716.79,active
C100935,Customer 935,user935@example.com,1997-12-02,2723.07,inactive
C100936,Customer 936 Jr.,user936@example.com,1997-12-09,183.91,active
C100937,Customer 937,user937@example.com,1997-12-16,9142.99,inactive
C100938,Customer 938,user938@example.com,1997-12-23,1177.51,active
C100939,Customer 939,user939@example.com,1997-12-30,5765.16,active
C100940,Customer 940,user940@example.com,1998-01-06,2740.55,active
C100941,Customer 941,user941@example.com,1998-01-13,5541.78,active
C100942,Customer 942,user942@example.com,1998-01-20,6514.2,inactive
C100943,Customer 943,user943@example.com,1998-01-27,8297.42,inactive
C100944,Customer 944,user944@example.com,1998-02-03,2064.21,inactive
C100945,Customer 945,user945@example.com,1998-02-10,109.96,active
C100946,Customer 946,user946@example.com,1998-02-17,1368.86,active
C100947,Customer 947,user947@example.com,1998-02-24,9000.19,active
C100948,Customer 948,user948@example.com,1998-03-03,8738.9,active
C100949,Customer 949,user949@example.com,1998-03-10,5403.51,active
C100950,Customer 950,user950@example.com,1998-03-17,6005.17,active
C100951,Customer 951,user951@example.com,1998-03-24,6650.37,active
C100952,Customer 952,user952@example.com,1998-03-31,1753.71,active
C100953,Customer 953,user953@example.com,1998-04-07,9144.12,inactive
C100954,Customer 954,user954@example.com,1998-04-14,4187.71,pending
C100955,Customer 955,user955@example.com,1998-04-21,3831.39,pending
C100956,Customer 956,user956@example.com,1998-04-28,5189.18,active
C100957,Customer 957,user957@example.com,1998-05-05,469.66,active
C100958,Customer 958,user958@example.com,1998-05-12,1662.83,active
C100959,Customer 959,user959@example.com,1998-05-19,7380.34,inactive
C100960,Customer 960,user960@example.com,1998-05-26,827.99,active
C100961,Customer 961,user961@example.com,1998-06-02,6031.52,active
C100962,Customer 962,user962@example.com,1998-06-09,2453.49,inactive
C100963,Customer 963,user963@example.com,1998-06-16,3892.96,active
C100964,Customer 964,user964@example.com,1998-06-23,2886.94,active
C100965,Customer 965,user965@example.com,1998-06-30,3556.73,active
C100966,Customer 966,user966@example.com,1998-07-07,7190.46,active
C100967,Customer 967,user967@example.com,1998-07-14,2971.22,active
C100968,Customer 968,user968@example.com,1998-07-21,5664.05,active
C100969,Customer 969,user969@example.com,1998-07-28,4760.5,active
C100970,Customer 970,user970@example.com,1998-08-04,6636.71,active
C100971,Customer 971,user971@example.com,1998-08-11,9368.3,inactive
C100972,Customer 972,user972@example.com,1998-08-18,7325.72,active
C100973,Customer 973,user973@example.com,1998-08-25,2149.4,active
C100974,Customer 974,user974@example.com,1998-09-01,311.83,active
C100975,Customer 975,user975@example.com,1998-09-08,2622.64,pending
C100976,Customer 976,user976@example.com,1998-09-15,5950.78,active
C100977,Customer 977,user977@example.com,1998-09-22,514.26,active
C100978,Customer 978,user978@example.com,1998-09-29,4963.66,inactive
C100979,Customer 979,user979@example.com,1998-10-06,5968.43,inactive
C100980,Customer 980,user980@example.com,1998-10-13,3342.44,active
C100981,Customer 981,user981@example.com,1998-10-20,7709.12,inactive
C100982,Customer 982,user982@example.com,1998-10-27,1065.98,active
C100983,Customer 983,user983@example.com,1998-11-03,751.38,active
C100984,Customer 984,user984@example.com,1998-11-10,7281.89,active
C100985,Customer 985,user985@example.com,1998-11-17,4954.91,active
C100986,Customer 986 Jr.,user986@example.com,1998-11-24,6884.02,inactive
C100987,Customer 987,updated_user987@example.com,1998-12-01,4348.27,active
C100988,Customer 988,user988@example.com,1998-12-08,2464.02,active
C100989,Customer 989,user989@example.com,1998-12-15,8909.23,inactive
C100990,Customer 990,user990@example.com,1998-12-22,7994.16,inactive
C100991,Customer 991,user991@example.com,1998-12-29,6946.96,active
C100992,Customer 992,user992@example.com,1999-01-05,2721.45,active
C100993,Customer 993,user993@example.com,1999-01-12,5902.31,active
C100994,Customer 994,user994@example.com,1999-01-19,3609.74,inactive
C100995,Customer 995,user995@example.com,1999-01-26,915.82,active
C100996,Customer 996,user996@example.com,1999-02-02,9173.14,pending
C100997,Customer 997,user997@example.com,1999-02-09,1368.19,active
C100998,Customer 998,user998@example.com,1999-02-16,9502.37,active
C100999,Customer 999,user999@example.com,1999-02-23,4460.06,active
NEW0,New Customer 0,new0@example.com,1995-05-15,150.75,active
NEW1,New Customer 1,new1@example.com,1990-12-01,2040.1,pending
NEW2,New Customer 2,new2@example.com,1988-07-07,0.0,active
